imgid,Yellow,Green,Cyan,Blue,Magenta
masked,23.04681,66.99357,9.16433,0.79529,0.0
masked,51.69936,39.58011,8.08811,0.63242,0.0
masked,2.0127,93.78039,3.41933,0.78758,0.0
masked,73.06983,21.41628,5.05594,0.45795,0.0
masked,0.37562,97.30271,1.67776,0.64392,0.0
masked,30.05366,64.1454,5.35901,0.44193,0.0
masked,6.04903,88.76565,4.45798,0.72734,0.0
masked,35.26058,57.53768,6.6243,0.57745,0.0
masked,7.46142,87.15906,4.48189,0.89764,0.0
masked,24.07138,68.74303,6.31358,0.872,0.0
masked,1.42865,94.45619,3.29375,0.82141,0.0
masked,1.07999,95.50724,2.70718,0.70559,0.0
masked,4.55497,88.09703,6.13124,1.21677,0.0
masked,28.63197,64.57068,5.88451,0.91283,0.0
masked,20.66139,72.27206,6.59762,0.46893,0.0
masked,45.53214,48.26518,5.66777,0.53492,0.0
masked,20.51364,70.86326,7.74585,0.87725,0.0
masked,2.97649,91.24074,4.95929,0.82348,0.0
masked,2.11721,92.18207,4.88533,0.8154,0.0
masked,79.34949,13.40467,6.55901,0.68684,0.0
masked,40.74117,53.16529,5.68307,0.41048,0.0
masked,14.02175,78.06792,6.98186,0.92847,0.0
masked,17.51035,72.8312,8.72695,0.9315,0.0
masked,0.75679,94.72313,3.6723,0.84777,0.0
masked,1.396,91.68926,5.93552,0.97921,0.0
masked,15.30846,77.63459,6.4433,0.61365,0.0
masked,0.46032,95.40739,3.03814,1.09415,0.0
masked,0.73953,94.85397,3.48294,0.92356,0.0
masked,13.06059,81.26866,4.88935,0.7814,0.0
masked,0.57348,97.79492,0.9733,0.65829,0.0
masked,13.49685,79.14043,6.60531,0.75741,0.0
masked,31.14354,63.53409,4.9005,0.42186,0.0
masked,8.46009,86.16414,4.52386,0.85191,0.0
masked,1.86731,93.18541,4.13445,0.81283,0.0
masked,32.71821,60.95519,5.69863,0.62798,0.0
masked,28.40606,64.32984,6.6658,0.5983,0.0
masked,23.38771,68.96631,7.02089,0.6251,0.0
masked,37.82937,56.21134,5.34892,0.61037,0.0
masked,10.01168,82.50308,6.69715,0.78809,0.0
masked,17.82788,75.48208,5.81353,0.87651,0.0
masked,43.94399,47.00247,8.25234,0.8012,0.0
masked,25.65465,68.16486,5.61734,0.56314,0.0
masked,0.66449,95.88815,2.86261,0.58475,0.0
masked,2.72738,92.16228,4.37342,0.73691,0.0
masked,0.47592,96.41229,2.37628,0.73551,0.0
masked,32.49049,61.54621,5.37779,0.58552,0.0
masked,4.66194,91.70686,2.90623,0.72498,0.0
masked,0.52458,97.31684,1.39652,0.76206,0.0
masked,59.87092,34.08992,5.55917,0.47999,0.0
masked,0.41505,96.07199,2.29439,1.21858,0.0
masked,0.12011,97.34031,1.61297,0.9266,0.0
masked,85.55984,7.74563,6.3842,0.31033,0.0
masked,0.94295,93.05875,4.4183,1.57999,0.0
masked,36.62895,57.00148,5.42406,0.94551,0.0
masked,25.44192,66.76094,6.7333,1.06383,0.0
masked,0.87093,94.17784,3.86692,1.08431,0.0
masked,8.1423,85.0685,5.95496,0.83424,0.0
masked,0.18082,96.94826,2.09371,0.77721,0.0
masked,0.84977,94.7991,3.45415,0.89698,0.0
masked,41.94249,52.1718,5.27458,0.61113,0.0
masked,44.98792,46.13376,8.14951,0.72882,0.0
masked,1.55142,91.05976,6.09981,1.28902,0.0
masked,34.78585,58.83142,6.09043,0.29229,0.0
masked,2.40888,93.35828,3.6542,0.57863,0.0
masked,0.618,96.62459,2.17608,0.58133,0.0
masked,13.7773,80.22198,5.60329,0.39742,0.0
masked,11.86712,83.28407,4.24136,0.60746,0.0
masked,6.85428,88.01179,4.60903,0.52491,0.0
masked,0.87639,95.0792,3.1621,0.88231,0.0
masked,0.32766,96.51311,1.91706,1.24218,0.0
masked,5.87747,87.15061,6.24442,0.7275,0.0
masked,3.45295,91.9499,4.14692,0.45024,0.0
masked,0.87478,95.51213,2.39979,1.2133,0.0
masked,29.40945,65.41722,4.79033,0.383,0.0
masked,1.08655,95.38938,2.72671,0.79736,0.0
masked,0.94378,94.2641,3.77512,1.017,0.0
masked,0.68706,95.00433,3.56054,0.74807,0.0
masked,4.55497,88.09703,6.13124,1.21677,0.0
masked,7.63523,86.64979,5.07139,0.6436,0.0
masked,1.51354,92.64761,4.84022,0.99863,0.0
masked,9.44438,84.3997,5.46487,0.69105,0.0
masked,13.00236,82.48831,4.10191,0.40742,0.0
masked,23.51511,69.35623,6.40216,0.72651,0.0
masked,17.95665,77.74116,3.93459,0.3676,0.0
masked,1.132,94.18238,3.88032,0.8053,0.0
masked,2.87695,91.26109,4.65085,1.21111,0.0
masked,35.17869,59.78723,4.3952,0.63889,0.0
masked,0.64227,96.96042,1.63181,0.7655,0.0
masked,20.88373,73.31679,5.09334,0.70615,0.0
masked,0.56182,95.19147,2.97848,1.26823,0.0
masked,61.78212,31.38847,6.54257,0.28685,0.0
masked,44.02664,49.59534,5.73189,0.64613,0.0
